4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
26734.99,29551.69,-95.4,-12.6,13.1,32.4
31727.48,24512.13,-100.9,-11.5,15.6,28.4
14179.20,27990.93,-94.6,-10.0,21.3,24.9
23016.00,29016.77,-95.1,-10.5,19.6,25.6
26878.74,28013.47,-97.3,-10.0,17.5,36.8
26855.27,29855.32,-97.6,-10.7,14.2,39.6
42965.14,34785.85,-97.0,-12.4,16.9,37.3
18519.41,34735.73,-102.0,-12.6,12.9,50.4
30757.30,37214.51,-105.0,-13.1,12.3,62.0
34599.76,33201.41,-101.9,-11.7,16.8,41.3
38404.18,32568.59,-98.4,-9.5,19.7,34.0
30580.75,31710.93,-100.3,-9.8,16.3,32.9
46218.59,17103.56,-97.5,-10.3,17.9,21.8
17572.80,15360.18,-95.2,-11.8,18.8,29.3
9231.78,36208.75,-99.2,-12.1,18.0,46.7
22937.60,42031.46,-98.1,-15.8,14.2,49.2
37898.62,42384.82,-101.4,-13.8,10.3,59.6
42940.08,39376.95,-92.0,-16.9,11.1,78.8
42324.80,31108.18,-102.8,-17.3,7.5,70.8
33622.18,39261.65,-94.4,-12.9,17.7,60.8
31204.80,44103.94,-89.5,-11.4,22.2,37.8
42271.37,45872.46,-88.0,-12.2,19.1,34.8
46183.38,41590.96,-91.2,-11.2,17.1,40.0
42338.73,45494.63,-93.4,-11.6,21.9,37.6
42322.47,46943.38,-93.7,-11.9,19.4,39.6
45648.75,36415.23,-91.3,-13.0,17.8,33.6
38800.14,40465.90,-89.8,-11.6,16.9,37.2
42317.26,43188.11,-88.7,-10.8,20.8,36.9
38472.78,44726.74,-86.9,-11.7,22.7,38.4
46186.70,46692.96,-94.3,-11.6,20.2,50.0
42328.50,47605.99,-94.2,-11.0,19.6,43.2
46923.76,41963.02,-93.2,-12.6,19.9,36.8
49371.11,38360.38,-96.4,-12.1,17.1,41.3
34469.99,41423.11,-96.6,-13.5,18.1,48.0
38487.19,29199.62,-92.0,-11.3,22.2,26.8
42073.75,16618.22,-95.2,-12.0,18.8,21.8
15172.71,18416.98,-87.0,-11.9,20.1,25.2
7560.00,20677.07,-92.0,-12.6,18.9,28.0
19150.99,22573.30,-93.2,-12.9,14.4,34.4
30728.85,22829.50,-95.8,-15.4,16.1,41.2
19622.40,22491.02,-93.9,-14.0,12.3,67.6
14772.59,25027.87,-97.0,-10.7,11.7,43.6
22868.15,18936.57,-93.4,-8.4,19.2,34.3
30708.17,24949.76,-91.4,-8.9,20.4,32.9
22877.74,28295.56,-87.8,-8.3,20.4,36.4
15286.22,30628.58,-88.9,-8.0,19.4,34.2
26889.74,23223.31,-97.6,-7.1,18.4,25.6
30614.92,24289.36,-92.3,-6.9,19.3,30.4
19163.20,25295.95,-94.7,-7.1,20.6,30.8
26877.33,22768.07,-92.9,-7.3,20.0,24.4
26833.54,19792.35,-89.6,-6.9,22.8,23.6
19061.97,21465.23,-94.9,-6.1,21.0,25.6
19166.47,22925.66,-88.5,-5.4,18.9,28.0
20081.60,24923.89,-95.1,-7.4,18.5,35.2
25941.06,23497.47,-98.4,-7.2,14.1,63.2
23004.80,26863.21,-102.0,-10.1,11.8,73.6
22814.40,18294.76,-107.7,-7.7,12.1,80.0
32606.70,0.00,-120.1,-7.6,11.1,44.0
,0.00,-100.5,-6.9,14.0,4.0
,0.00,-104.0,-6.5,4.8,
,22157.13,-95.5,-8.6,16.4,70.2
,33697.03,-98.3,-12.1,13.0,92.8
6894.28,49783.49,-96.9,-12.7,11.8,96.0
42132.33,44782.54,-99.3,-11.7,10.4,91.2
49906.50,44119.38,-95.7,-12.3,12.8,95.2
45783.17,26099.34,-99.1,-13.0,11.4,92.9
30433.54,30486.84,-101.4,-12.6,8.3,100.0
30285.76,35200.97,-92.8,-10.9,18.4,69.6
26518.23,58037.42,-89.2,-11.7,20.6,70.4
54747.98,28470.08,-92.1,-8.8,22.4,27.5
45301.54,29735.18,-86.0,-8.1,24.8,48.4
19121.15,37905.31,-90.1,-8.9,22.7,43.1
36719.74,38207.52,-89.8,-8.7,23.8,40.4
20916.66,41850.38,-86.1,-7.2,26.6,38.4
38485.78,43746.16,-82.0,-7.2,23.6,40.4
38461.18,47225.81,-87.7,-9.1,25.7,39.2
46196.74,46474.15,-87.1,-7.5,25.8,36.0
50051.30,43989.97,-87.7,-7.5,25.7,35.2
39831.53,48948.99,-89.1,-8.0,25.2,40.4
47162.29,50080.26,-93.8,-7.8,20.1,49.2
46574.57,52654.10,-91.8,-8.1,23.8,48.0
50995.06,40755.53,-90.4,-9.6,24.2,40.0
49920.60,39416.71,-92.7,-6.7,22.4,45.2
38448.89,42844.70,-93.5,-9.7,21.8,48.9
38475.83,43734.74,-94.6,-8.9,20.4,49.6
46230.73,46393.15,-90.6,-8.8,22.2,50.4
42372.70,40812.00,-90.4,-7.5,22.3,44.4
50106.68,33046.78,-90.0,-8.3,23.0,39.1
33217.60,27635.71,-84.1,-8.6,22.4,27.5
,607.13,-98.0,-6.2,20.8,
,0.00,-100.5,-5.8,23.4,12.0
,0.00,-103.1,-7.0,20.2,4.0
,0.00,-91.3,-7.1,19.9,
,0.00,-99.0,-7.3,24.9,4.0
,0.00,-112.3,-8.4,21.6,
,0.00,-102.5,-8.0,17.2,4.0
,0.00,-117.3,-9.4,17.4,
,0.00,-106.3,-8.3,14.9,4.0
,0.76,-107.0,-10.0,11.3,4.0
,0.47,-108.5,-9.2,10.7,4.0
,0.00,-102.6,-10.0,8.7,
,0.00,-120.5,-9.3,8.7,4.0
,,-120.5,-9.2,9.0,4.0
,,-116.4,-19.9,10.6,
,,-119.0,-7.7,10.3,
,,-119.7,-9.7,8.6,
,,-120.3,-8.6,8.9,
,,-122.0,-9.0,7.8,
,,-121.1,-8.9,8.4,
,,-124.2,-10.6,3.2,
,,-121.9,-10.1,7.1,
,,-124.1,-10.1,4.6,4.0
,,-122.0,-8.5,9.6,
,,-128.2,-10.1,3.4,
,,-113.1,-12.7,-1.1,4.0
,1.49,-119.9,-13.3,-4.6,
,0.83,-114.6,-12.6,2.9,4.0
,0.00,-124.0,-13.3,2.1,
,2.25,-115.4,-12.1,2.7,4.0
,0.11,-124.0,-14.6,-1.0,4.0
,5773.59,-115.7,-15.9,-0.2,29.0
,16783.29,-111.1,-12.4,10.6,38.0
10129.48,66365.14,-101.8,-12.0,14.4,82.8
22956.67,27224.37,-103.1,-8.8,15.2,38.3
56567.10,54165.27,-100.9,-8.7,18.9,61.6
37614.74,59843.48,-104.5,-9.7,14.3,80.0
53959.58,60784.41,-107.5,-11.5,10.4,94.4
57797.91,57458.72,-107.4,-12.4,11.2,95.2
57718.58,69030.57,-100.8,-9.3,15.4,70.0
60097.58,64184.00,-103.4,-9.6,13.4,72.4
70410.94,36725.57,-111.4,-12.9,9.8,73.3
54115.78,40676.10,-103.1,-13.8,12.7,40.8
38391.37,38536.79,-100.8,-12.8,12.2,36.4
31886.40,26278.25,-103.6,-10.7,16.3,17.2
36498.84,22053.41,-97.8,-8.7,20.3,16.0
22999.46,23440.99,-92.9,-10.6,20.5,18.2
23004.80,25532.17,-90.3,-10.7,22.9,18.8
23016.00,27926.94,-89.2,-12.0,21.5,22.0
26884.22,30628.66,-86.3,-9.8,21.6,22.2
30679.70,32644.91,-88.2,-11.0,18.5,26.0
30827.79,35465.18,-94.4,-11.2,13.0,32.4
31555.76,36318.90,-99.9,-11.8,16.7,44.9
37608.37,41107.91,-90.0,-9.2,23.1,38.0
15493.45,37480.75,-101.8,-10.9,17.3,44.4
61434.66,22979.20,-105.2,-10.0,10.3,36.0
18946.62,22887.06,-100.4,-13.4,15.3,30.0
30676.80,18857.29,-87.5,-10.7,20.5,23.2
26873.00,10224.32,-97.6,-9.2,24.2,13.3
4408.68,18943.55,-86.0,-10.7,25.4,15.2
7432.58,20876.20,-85.3,-10.0,20.7,16.8
18932.65,19838.78,-80.4,-10.2,19.6,16.9
18855.24,27232.51,-96.0,-10.7,16.9,20.0
23347.86,29271.03,-91.7,-10.3,23.1,20.8
30630.06,31698.70,-92.6,-11.8,22.1,26.0
30742.46,33808.98,-90.2,-12.1,21.1,27.6
30715.10,38336.06,-89.0,-10.5,21.2,25.6
34595.75,41077.29,-88.2,-11.2,26.4,27.2
38467.19,43882.17,-90.1,-13.0,23.2,28.4
42341.58,47730.61,-90.2,-11.6,24.4,31.6
42309.55,54267.44,-86.9,-11.5,24.2,33.2
46847.98,68927.62,-86.5,-12.2,24.2,44.8
63460.58,84579.45,-83.6,-13.1,23.6,52.4
74726.58,107914.86,-86.2,-13.7,23.2,63.2
92587.71,85134.07,-77.0,-15.3,23.6,48.9
110162.51,60031.62,-83.2,-12.4,23.2,35.6
31847.39,33361.37,-81.5,-11.1,26.1,22.8
61389.12,37297.81,-83.2,-12.2,25.8,21.8
45203.20,38947.41,-83.7,-11.4,26.3,24.0
23889.60,38344.99,-84.0,-11.6,25.7,24.0
38474.15,39424.40,-84.5,-11.9,23.4,25.3
35851.20,43093.06,-84.0,-11.2,18.2,30.4
41123.06,45269.42,-84.0,-12.5,25.5,27.2
42341.09,47449.58,-82.9,-13.0,24.5,28.8
42340.14,48285.23,-84.6,-13.0,24.6,28.0
50081.32,17357.22,-84.9,-11.7,25.4,11.6
42004.07,9127.59,-83.9,-9.9,28.1,8.6
16003.80,9099.66,-83.6,-10.4,27.5,8.9
9542.40,21773.27,-78.9,-10.3,27.9,12.6
11402.58,4520.70,-93.3,-8.8,28.4,
12408.18,9345.55,-86.8,-10.6,23.9,18.9
,26399.83,-83.2,-10.7,21.5,18.4
9578.39,23372.75,-83.0,-12.4,24.0,16.9
22892.80,25826.87,-76.5,-12.2,25.4,17.8
23018.49,29131.22,-85.8,-11.3,24.9,19.6
30737.45,31291.34,-83.5,-11.1,23.4,20.9
26888.91,30287.84,-81.7,-11.3,24.9,22.0
30751.28,31026.99,-84.2,-10.6,22.8,18.2
30759.65,28499.70,-83.8,-12.1,25.2,18.8
30639.63,32233.97,-84.2,-12.0,25.4,21.6
30753.57,33454.18,-84.6,-12.0,26.2,23.6
30745.83,35680.85,-83.3,-11.0,23.4,25.8
34619.20,38003.68,-81.5,-11.8,27.5,23.6
38479.32,40574.63,-85.2,-12.4,23.2,27.2
38460.80,42681.68,-80.4,-11.9,27.2,28.0
42346.01,46393.33,-85.5,-13.9,20.8,30.4
42614.31,46891.85,-86.3,-11.5,24.7,31.2
26622.40,50582.05,-83.4,-11.7,25.0,33.6
46205.56,53471.27,-89.0,-13.5,22.6,36.0
52181.41,55709.29,-83.3,-12.8,25.3,36.0
54739.01,64257.66,-85.1,-13.1,23.2,38.4
54934.75,41993.34,-87.9,-11.7,22.1,25.8
57492.44,38366.28,-89.9,-11.1,22.7,25.2
38350.26,41453.10,-91.3,-11.1,22.9,25.3
42327.97,29680.49,-91.1,-11.4,25.1,19.6
34460.05,32860.26,-91.2,-12.1,23.0,20.8
29688.48,33720.34,-87.9,-11.0,26.0,21.3
31819.20,36954.68,-87.6,-11.2,26.1,22.8
38481.42,38050.60,-89.1,-11.7,25.6,23.6
34611.51,41939.41,-89.9,-10.3,23.3,26.4
42329.37,37784.79,-83.3,-11.0,24.0,22.4
40126.55,32881.81,-89.5,-11.0,22.1,24.0
32809.02,38573.16,-86.7,-13.2,22.5,28.0
38483.14,36650.18,-87.8,-11.4,25.3,19.2
38491.61,19406.16,-92.6,-11.8,24.7,15.6
22578.87,22306.89,-92.2,-11.1,20.9,17.2
19160.63,25064.53,-91.4,-11.8,23.1,14.7
23024.00,17487.10,-91.3,-9.5,24.5,15.2
19084.80,19807.31,-91.4,-11.0,21.5,17.8
19148.65,21007.06,-89.2,-12.8,22.2,17.3
19152.00,25605.97,-93.0,-9.7,23.3,16.8
25200.00,18912.58,-90.2,-10.4,24.5,14.8
20726.91,14175.53,-83.0,-11.5,24.2,14.7
15229.26,15687.63,-91.8,-11.6,24.3,13.6
15275.47,18394.36,-88.7,-12.1,25.1,15.6
17808.00,21583.30,-88.7,-11.6,24.5,19.6
20460.68,24573.41,-103.1,-13.0,15.5,28.8
22999.52,26016.50,-108.3,-15.0,9.7,39.2
11418.11,27574.19,-106.3,-11.6,6.1,36.9
38486.22,31245.98,-90.2,-9.0,20.3,32.0
15232.00,34944.99,-89.8,-8.3,22.0,29.8
30742.22,29292.09,-90.7,-7.3,20.2,26.4
31988.64,31820.64,-93.2,-8.8,16.9,38.0
29362.82,31847.22,-92.5,-12.3,13.1,48.4
34605.02,34738.10,-87.5,-11.8,19.2,30.4
26855.17,30549.26,-88.4,-10.4,21.2,21.2
38471.06,26494.56,-90.1,-10.8,20.8,19.1
26698.12,22225.09,-90.3,-10.8,22.3,15.2
22944.78,19899.84,-92.8,-10.0,20.2,16.0
15366.40,23279.65,-89.2,-10.1,21.1,17.6
26784.30,25092.81,-97.7,-9.7,20.9,20.0
27442.94,22915.57,-103.8,-10.7,16.7,16.7
,3289.97,-110.4,-10.2,13.7,
,0.00,-106.0,-9.1,10.3,10.0
,0.00,-125.1,-8.8,10.4,
,0.00,-118.1,-9.6,10.6,4.0
,0.00,-118.3,-15.5,3.6,4.0
,0.00,-114.5,-15.2,2.4,4.0
,0.00,-114.4,-9.1,4.4,4.0
,0.78,-113.4,-8.2,9.0,4.0
,0.00,-124.0,-6.2,11.8,
,0.00,-110.7,-5.9,14.6,4.0
,0.00,-110.5,-6.1,16.7,4.0
,0.00,-124.6,-7.4,13.4,4.0
,,-128.4,-8.4,9.9,
,,-133.4,-10.8,3.4,
,,-135.6,-12.2,1.2,
,,-133.1,-12.8,1.1,
,,-133.6,-11.9,1.8,
,,-137.0,-15.7,-2.4,4.0
,,-134.3,-12.5,2.8,
,,-132.1,-11.6,3.9,
,,-134.0,-16.8,-2.6,
,,-131.8,-13.4,3.1,4.0
,,-119.8,-8.3,9.7,
,,-120.4,-8.6,10.3,
,,-119.7,-8.2,10.5,
,,-117.6,-8.3,10.7,
,,-114.7,-8.1,13.4,
,,-119.0,-8.9,10.0,
,,-123.6,-13.1,0.9,
,1.48,-106.6,-12.1,2.2,4.0
,18093.19,-104.2,-14.4,3.6,30.7
,8925.93,-100.3,-14.2,0.1,29.2
11567.94,56345.87,-103.6,-15.1,7.0,92.4
26476.54,62662.23,-102.9,-15.6,5.3,91.5
70286.98,52990.34,-104.3,-16.6,1.4,85.3
22677.44,47941.22,-104.1,-17.7,5.2,84.0
54641.62,58655.02,-105.5,-15.6,7.6,74.0
54533.31,47874.03,-100.0,-15.8,9.2,55.2
54725.77,48497.39,-95.7,-13.9,9.0,60.8
46604.52,49927.80,-93.9,-13.2,9.1,52.9
53039.35,39600.13,-94.9,-14.3,9.2,49.6
45997.98,39129.42,-95.1,-14.9,10.4,42.0
38477.96,29815.78,-95.1,-13.1,10.9,32.9
38289.62,31801.18,-94.3,-11.2,9.5,38.8
26885.10,35464.43,-95.0,-11.3,12.5,36.4
31124.80,34551.63,-93.8,-12.9,12.8,34.2
38072.04,35894.07,-85.1,-12.6,16.7,30.0
34590.81,38390.06,-90.5,-11.7,15.1,33.2
36671.36,29457.47,-94.4,-12.2,11.9,31.6
36475.27,29529.46,-93.2,-12.8,13.1,25.8
26611.20,30797.12,-92.2,-10.9,14.4,22.0
30732.80,23650.95,-92.9,-10.9,16.9,19.6
26745.60,23670.65,-93.7,-11.5,13.9,20.4
23004.78,17823.12,-93.8,-11.3,15.2,16.8
22937.60,19484.82,-91.9,-10.5,16.2,15.6
15276.80,17993.20,-93.1,-10.1,16.7,16.0
19134.32,13512.25,-94.0,-10.7,15.6,11.3
19135.57,4495.16,-94.2,-9.8,16.4,12.4
3864.00,12909.37,-96.8,-9.1,15.5,18.0
18622.25,0.00,-103.2,-6.9,24.3,16.0
,6462.42,-83.1,-9.9,22.6,14.7
,36324.38,-85.6,-12.2,13.7,28.4
,26440.18,-93.7,-10.2,17.7,24.4
8627.80,29639.07,-87.8,-11.0,20.8,22.2
26727.55,33754.34,-82.2,-12.0,22.4,25.0
29500.19,36299.24,-87.3,-10.4,20.7,27.7
15646.40,33492.47,-92.5,-10.8,19.1,27.1
54462.50,21948.11,-93.7,-10.4,19.0,20.4
34561.36,28559.98,-99.1,-11.0,14.2,23.6
22909.97,30028.68,-101.9,-13.7,12.2,29.3
26849.86,28472.64,-102.8,-11.6,11.8,31.2
30725.22,28377.32,-103.1,-12.0,12.3,33.2
26859.06,33081.66,-103.4,-11.9,11.9,39.1
26878.76,37153.86,-103.9,-11.9,11.1,48.4
25823.28,33838.37,-105.0,-13.6,11.7,44.4
43337.02,36153.41,-106.0,-11.3,10.1,52.0
34593.38,33477.75,-105.2,-14.1,12.7,47.6
34596.54,35839.09,-103.7,-12.4,14.1,48.4
34435.26,35830.87,-102.2,-13.0,16.2,48.4
34595.77,34222.66,-100.5,-11.1,18.8,42.2
34608.86,42226.34,-91.3,-15.5,19.5,50.8
34618.18,42084.09,-99.8,-14.4,18.5,51.2
42347.67,40330.80,-99.3,-12.1,19.7,48.8
42348.60,34641.33,-101.4,-13.5,17.9,42.7
38487.06,36375.30,-101.2,-14.1,19.4,46.4
31488.11,39472.60,-98.9,-14.1,18.9,50.8
32085.86,40707.58,-97.8,-12.7,20.1,49.2
28543.10,35630.70,-99.7,-16.3,18.4,44.9
33216.50,33446.00,-100.6,-12.4,16.6,42.0
43612.22,35286.92,-100.6,-12.8,21.3,43.2
29122.80,36527.80,-99.8,-14.0,18.9,46.4
36208.50,32721.80,-98.8,-12.1,17.3,42.2
34609.23,23854.06,-101.2,-13.2,15.2,33.2
46047.79,22974.03,-95.6,-11.7,17.6,30.2
11513.60,4510.56,-102.6,-11.7,15.6,12.5
30648.72,29530.41,-105.7,-13.2,16.4,44.9
2340.80,24184.38,-110.3,-13.0,13.1,34.8
22939.81,19293.38,-107.4,-14.6,12.1,29.2
26733.58,10743.04,-112.8,-15.7,11.7,17.8
19064.66,8816.05,-107.2,-13.8,11.6,16.8
15131.82,10971.86,-110.8,-15.1,10.0,19.6
3763.20,13072.21,-112.8,-12.8,9.7,24.8
11294.42,13463.74,-112.0,-14.2,9.0,28.0
15232.86,17992.54,-113.3,-15.1,7.6,33.3
11388.66,16893.74,-111.4,-12.2,10.6,39.2
19075.67,19274.78,-107.1,-8.5,13.3,32.9
15198.40,25216.59,-110.9,-9.9,11.3,44.0
19136.54,26882.51,-103.4,-9.9,11.5,40.0
26812.42,26897.18,-110.3,-8.7,9.9,45.2
26861.05,36003.20,-108.0,-9.1,12.4,56.0
26830.29,45722.17,-109.2,-10.2,13.5,77.2
38457.52,56057.55,-110.4,-11.8,9.9,91.6
46176.84,56029.10,-108.4,-12.4,12.9,94.8
53886.99,59137.72,-109.3,-12.3,11.1,95.2
57772.62,62602.10,-108.4,-11.8,14.2,96.0
57738.74,75467.79,-106.0,-12.3,15.6,97.2
61408.42,71318.18,-109.7,-11.5,13.4,94.0
77300.86,70443.89,-107.6,-11.8,13.3,87.2
63446.66,59163.66,-106.5,-10.2,14.1,72.0
73284.27,46687.21,-114.8,-11.6,10.8,85.2
53188.80,40634.92,-115.1,-12.8,8.2,89.3
43327.86,34128.67,-117.2,-13.7,6.0,91.6
37235.46,36542.68,-117.7,-13.6,4.3,90.8
15285.97,19784.73,-116.9,-12.1,2.7,70.8
38290.10,34844.71,-108.2,-11.7,7.1,77.6
18916.80,41645.82,-113.2,-11.3,7.1,86.0
34332.25,44068.54,-108.8,-12.4,8.7,83.2
45987.62,43701.04,-114.2,-12.4,9.2,91.6
42200.66,34294.83,-110.4,-13.5,6.7,92.0
39197.84,26785.10,-116.5,-13.1,7.4,79.2
33674.20,33580.20,-114.3,-12.8,8.5,91.6
26649.78,39556.66,-113.3,-12.2,8.1,88.8
34354.30,44857.48,-110.3,-12.6,7.1,85.8
42110.58,36706.09,-107.2,-13.7,10.5,84.4
41731.20,46930.68,-109.2,-11.6,13.5,83.2
38738.93,60571.26,-106.1,-10.3,15.5,78.4
50005.93,66312.93,-104.1,-10.7,16.2,83.2
59465.37,71911.45,-100.1,-10.9,16.4,70.0
67759.72,60783.00,-101.3,-10.5,18.6,57.2
69187.35,54398.85,-100.4,-10.3,18.1,48.0
61498.42,50848.00,-103.6,-8.5,14.6,60.4
46176.16,54651.06,-102.4,-9.9,14.9,64.4
53952.96,54859.12,-104.2,-11.5,13.5,76.0
53091.83,49350.75,-105.9,-9.2,14.4,53.6
50879.36,31659.16,-106.3,-9.1,13.9,35.1
41926.66,32144.21,-100.3,-8.1,15.4,39.6
30727.31,32949.93,-93.5,-10.6,17.4,35.6
30732.80,33353.42,-99.2,-9.2,18.5,30.2
34617.55,22770.64,-101.4,-8.5,17.8,22.2
26895.03,12865.64,-100.6,-7.4,17.2,25.2
24731.08,28584.47,-106.5,-7.8,17.2,33.0
,0.00,-121.4,-5.8,13.6,
,0.00,-116.7,-7.9,11.3,20.0
,0.00,-111.0,-6.7,14.4,
,0.00,-108.4,-5.6,15.5,4.0
,0.00,-121.8,-6.5,15.7,4.0
,0.00,-110.3,-7.2,14.9,4.0
,0.00,-110.1,-6.5,16.1,4.0
,0.00,-81.3,-6.5,15.5,
,0.00,-122.7,-6.5,13.9,4.0
,0.00,-108.3,-6.4,14.4,4.0
,,-121.6,-6.3,15.0,
,,-123.9,-12.9,12.6,
,,-122.1,-6.4,13.8,
,,-118.1,-6.7,16.1,
,,-120.4,-7.5,12.4,4.0
,,-120.3,-8.2,13.0,4.0
,,-117.5,-6.2,17.8,
,,-118.8,-8.6,11.5,
,,-120.2,-6.4,13.7,
,,-117.8,-7.1,16.6,4.0
,,-119.1,-6.2,17.1,
,,-120.0,-7.4,13.7,
,,-120.2,-6.2,14.0,
,,-119.8,-8.3,16.6,4.0
,,-118.0,-7.0,17.7,4.0
,,-116.2,-7.2,17.5,4.0
,,-119.1,-6.3,16.2,
,,-120.9,-6.1,15.7,
,,-121.7,-6.1,16.9,
,,-119.0,-7.9,17.6,
,,-122.1,-7.9,13.1,4.0
,,-113.3,-5.9,16.4,4.0
,5410.39,-98.4,-7.6,16.4,8.0
,14675.91,-98.9,-8.1,17.8,21.6
7530.44,44917.82,-103.0,-10.3,18.2,56.4
34569.41,78339.73,-101.7,-11.9,18.8,85.6
34681.41,85735.15,-95.1,-12.3,14.2,83.1
74325.70,76372.60,-102.4,-11.5,13.9,88.4
110716.49,79074.34,-105.0,-12.7,15.5,87.2
46793.60,87901.61,-103.1,-11.3,16.4,94.4
65057.13,65417.43,-103.4,-11.6,11.5,89.6
122456.54,63376.79,-104.3,-12.5,11.9,78.0
62511.92,68644.72,-105.3,-12.3,15.6,83.2
39133.89,75899.47,-105.0,-11.0,15.9,86.4
62629.21,74917.90,-104.2,-10.5,14.7,87.6
109596.49,78501.66,-104.8,-12.2,13.8,91.6
46979.45,71522.64,-103.9,-11.4,14.2,77.8
84983.79,48753.17,-103.6,-9.1,15.2,52.8
61255.16,41673.76,-94.5,-10.0,10.9,51.6
38333.65,45971.89,-102.4,-11.3,17.8,51.1
42390.94,36355.38,-100.7,-8.9,17.5,38.0
42179.36,34687.98,-102.1,-9.9,17.7,43.6
34534.23,38253.07,-104.1,-12.0,14.1,50.2
38434.51,36588.10,-103.2,-9.4,16.8,44.0
38476.95,39897.88,-103.8,-10.2,17.5,48.8
34608.41,40067.11,-104.4,-9.6,19.4,51.1
37266.55,44328.32,-103.5,-9.2,15.6,59.6
43564.43,44776.77,-103.4,-9.3,16.0,58.4
46185.29,49311.86,-103.0,-9.9,17.7,57.2
46221.52,50225.19,-103.9,-10.7,16.9,58.2
50105.95,49881.44,-104.1,-9.5,16.3,54.0
53914.70,43338.02,-102.3,-9.8,16.5,47.6
9878.40,48392.09,-102.5,-11.7,16.8,51.2
52055.66,52175.42,-103.8,-11.9,15.9,57.2
73046.52,53786.94,-103.5,-10.2,16.3,59.6
53560.28,55652.91,-102.3,-9.9,17.6,63.2
26977.82,51877.45,-102.8,-10.6,15.7,54.8
52394.89,38292.54,-95.3,-9.3,16.0,42.8
51458.86,24904.57,-102.7,-8.3,18.6,27.1
46129.30,18715.94,-104.4,-9.4,18.3,28.4
7619.03,19529.48,-106.7,-9.4,11.5,29.2
18961.60,32435.41,-105.0,-8.9,17.7,37.8
22751.98,33850.61,-104.4,-9.1,14.2,39.2
34604.97,26348.05,-105.7,-9.9,17.7,36.4
30586.02,26335.07,-104.5,-9.7,16.3,32.8
26866.85,25255.07,-103.7,-9.3,17.0,32.9
25334.40,29519.45,-105.6,-10.1,15.9,39.2
24525.06,31609.97,-105.1,-9.8,18.0,38.8
30747.35,32272.41,-106.0,-9.3,16.7,40.9
30991.64,35997.35,-97.6,-10.9,16.3,48.8
34351.19,39033.95,-103.3,-9.5,12.3,48.0
34545.32,42035.79,-103.9,-9.3,17.2,48.0
42248.38,41630.16,-105.2,-11.0,17.7,47.2
42361.18,45821.33,-105.2,-11.1,18.3,53.6
42352.19,51486.24,-103.8,-10.9,15.3,64.0
46217.99,58587.98,-101.7,-10.7,14.5,68.0
55289.58,68318.37,-102.2,-10.2,15.4,76.8
64238.33,75858.76,-101.8,-10.1,16.5,80.9
73315.78,96181.94,-101.7,-12.1,15.8,94.4
81087.90,64922.47,-105.3,-11.6,14.7,66.4
84104.03,45023.07,-102.6,-11.5,16.5,51.2
45962.53,42759.32,-103.6,-11.7,15.5,50.4
42378.05,48157.09,-102.9,-10.6,15.5,54.8
37142.30,49720.38,-103.2,-9.5,16.1,52.4
59208.57,46233.20,-103.5,-8.5,18.7,53.6
50097.60,48556.58,-103.1,-9.4,17.4,52.0
42376.18,52627.20,-104.2,-10.2,16.1,66.0
50082.18,43648.22,-104.3,-10.7,14.9,56.0
26947.20,31772.81,-103.4,-10.7,16.2,36.8
42141.26,29717.07,-97.2,-10.2,16.9,31.1
26769.37,31534.34,-104.5,-9.6,15.1,38.8
30748.45,33201.20,-103.9,-8.9,15.1,38.7
30750.11,35288.50,-103.7,-10.3,17.0,42.8
34594.06,34766.63,-103.4,-10.5,16.0,41.2
34618.78,35360.52,-102.6,-9.6,17.0,42.7
30751.99,16964.80,-104.2,-8.3,15.9,24.6
42265.94,26481.85,-104.2,-11.0,10.3,39.5
6574.40,33042.75,-104.5,-10.7,15.6,48.4
30415.33,38921.93,-103.9,-9.3,14.1,50.4
38758.08,40993.20,-101.6,-9.4,15.9,44.8
38487.46,40138.92,-104.5,-9.0,16.3,53.3
39876.29,45052.20,-104.7,-10.5,14.8,50.4
40944.62,43327.11,-104.6,-10.9,13.7,52.8
46237.05,41596.63,-101.9,-10.1,14.1,52.0
38348.46,46919.91,-101.4,-9.7,15.0,58.0
46111.84,49944.71,-100.9,-10.3,16.1,54.4
46199.97,49572.27,-101.5,-11.1,16.1,56.0
50098.49,52546.13,-101.6,-10.1,16.7,54.4
50088.65,52635.72,-101.9,-10.8,16.3,57.3
50106.42,41080.78,-103.0,-9.8,15.8,48.4
49881.26,33437.83,-103.1,-9.1,15.8,40.0
34466.34,31281.22,-104.8,-8.7,15.5,40.4
26888.66,34437.82,-104.9,-9.3,13.9,40.9
34593.86,34156.58,-104.3,-9.6,15.4,40.8
34630.40,35921.92,-103.7,-10.3,13.3,40.8
34616.20,38160.94,-103.4,-10.1,15.1,43.6
34618.54,39651.74,-103.6,-10.6,15.1,49.3
38490.62,38984.19,-103.0,-9.4,15.7,46.4
23105.60,43845.84,-103.6,-9.6,16.2,54.4
38483.20,44896.58,-103.4,-9.4,16.3,51.6
42351.55,39284.59,-103.2,-9.5,16.1,45.2
46183.15,42880.72,-98.7,-9.7,16.3,47.2
38289.32,45275.03,-99.9,-10.3,15.6,56.0
42372.03,45440.71,-102.0,-9.4,17.3,54.4
41739.13,47818.34,-103.9,-10.0,16.7,55.1
46911.08,37918.64,-102.5,-9.7,16.9,44.8
