4G_App_Thrp,PDCP_Thrp,RSRP,RSRQ,SINR,PDSCH_RB
44851.17,41530.65,-89.3,-11.7,10.4,52.4
44274.13,35909.62,-92.5,-13.1,6.9,53.2
38618.47,33015.10,-91.6,-11.1,8.2,44.4
31099.03,24408.82,-89.2,-10.3,9.7,31.1
26975.14,25808.10,-88.8,-11.3,13.0,33.6
23328.00,31169.12,-86.9,-10.4,14.1,33.6
30973.35,33717.85,-87.0,-9.8,13.7,36.8
31130.66,39345.37,-85.5,-10.2,13.3,41.6
38735.70,41080.04,-89.1,-11.2,10.1,47.6
38955.62,47057.80,-88.7,-13.0,10.9,62.2
46545.81,49530.50,-89.7,-12.6,12.3,63.6
21837.20,55876.20,-89.3,-12.9,11.7,65.3
55827.91,46607.45,-88.2,-12.6,13.4,53.6
50479.20,48981.83,-85.1,-11.0,13.8,46.0
69907.50,38870.19,-82.8,-9.9,17.5,36.4
18856.80,34832.37,-83.5,-8.6,15.9,33.3
39247.20,31009.26,-83.3,-9.9,16.8,34.8
27115.52,32035.12,-83.3,-10.1,16.9,28.4
34849.37,18165.61,-83.0,-9.3,15.7,19.6
30953.44,21442.56,-82.1,-9.5,16.5,21.6
11488.98,24254.86,-83.5,-10.4,16.2,28.0
23329.90,30497.65,-81.8,-9.7,17.9,30.2
27041.86,36657.24,-80.3,-10.2,21.2,33.6
31824.18,29800.99,-82.9,-9.1,18.2,24.4
37908.10,21603.82,-83.6,-9.6,17.3,22.2
23262.42,25828.02,-84.2,-9.6,16.8,27.2
23155.20,26824.08,-84.2,-9.3,16.0,25.3
23334.94,26642.87,-83.5,-9.9,16.5,25.2
30874.03,31753.88,-82.7,-10.0,18.0,30.0
27213.18,36496.62,-84.7,-10.0,16.2,34.2
34815.11,39344.01,-81.9,-10.2,17.1,40.0
38879.14,47094.03,-81.8,-10.4,15.7,42.7
46483.20,47019.69,-80.8,-10.8,18.5,41.2
46674.10,38593.25,-79.8,-9.7,20.6,33.6
38609.24,30100.43,-80.9,-9.4,19.2,29.3
30979.66,34202.33,-80.3,-10.7,17.2,32.4
34818.73,36926.99,-78.4,-9.5,23.2,33.2
34976.66,44668.31,-78.0,-8.5,21.8,40.4
23165.70,37883.63,-78.0,-9.8,19.9,34.8
42643.94,39556.84,-81.3,-10.3,16.7,40.4
34840.24,42738.23,-80.9,-10.3,19.5,42.7
58680.34,44346.74,-80.5,-10.6,20.6,44.0
30660.04,51619.46,-82.2,-12.0,17.6,49.2
46679.59,34856.86,-82.0,-9.9,17.9,30.8
42367.41,29752.36,-83.7,-10.1,16.4,31.1
27244.93,34873.85,-82.6,-9.4,16.4,37.2
34848.99,40051.83,-82.7,-10.0,16.0,39.6
35036.66,41933.90,-82.5,-10.6,16.3,47.6
42619.53,47187.33,-82.3,-11.7,17.0,62.0
42833.07,50572.82,-81.1,-11.0,19.0,58.8
46553.73,56045.73,-82.1,-12.3,17.2,66.8
58458.29,57681.67,-83.0,-12.1,15.2,66.8
58218.42,63145.19,-83.4,-12.9,16.1,67.6
50645.14,36138.57,-81.4,-10.3,19.5,46.7
50084.91,28500.50,-79.7,-10.0,19.2,34.8
31052.14,27944.33,-79.9,-9.9,19.9,39.6
23155.20,29511.70,-81.5,-11.5,19.5,44.0
31115.79,37747.88,-78.5,-10.2,22.0,48.9
34849.33,38415.54,-77.4,-12.5,21.4,36.8
38928.72,23517.30,-79.1,-9.9,21.0,25.6
26892.00,25188.80,-78.5,-9.6,20.8,30.0
23337.19,29452.06,-79.5,-9.0,20.6,34.2
27072.51,36754.12,-77.1,-10.3,21.7,32.4
19464.68,38589.38,-80.3,-9.9,19.0,35.6
34819.20,42938.89,-84.5,-10.8,14.7,43.6
42767.43,48489.16,-85.2,-10.9,14.6,50.4
42652.66,53226.38,-85.5,-11.8,14.4,54.4
50604.50,57862.53,-86.7,-12.1,12.9,59.2
58197.12,51252.05,-85.2,-10.3,14.3,48.9
72267.70,53713.72,-86.2,-10.5,13.3,54.4
29498.30,58507.06,-87.8,-12.0,11.9,63.6
56408.15,61252.45,-86.5,-11.2,12.3,66.0
61960.54,57541.70,-84.5,-10.4,13.7,64.9
52038.66,67897.89,-84.5,-12.5,13.0,67.6
69966.85,72577.22,-82.3,-12.1,15.7,70.0
70076.26,75052.14,-81.8,-11.9,18.1,59.1
73194.53,56895.00,-80.0,-9.0,18.4,55.0
,4089.83,-78.8,-9.4,19.1,4.0
,3.92,-79.1,-8.6,14.3,
,0.43,-81.0,-9.0,15.1,4.0
,0.00,-76.1,-6.0,15.1,4.0
,0.00,-76.0,-7.0,19.4,4.0
,0.00,-74.9,-6.8,19.0,4.0
,0.00,-79.5,-9.3,20.4,
,0.94,-81.8,-7.5,15.1,4.0
,0.00,-85.9,-10.1,14.3,4.0
,3.55,-77.6,-7.7,21.9,
,0.43,-74.7,-6.9,16.4,4.0
,0.00,-81.4,-9.4,15.2,4.0
,0.00,-76.5,-8.0,20.6,4.0
,3.39,-76.8,-9.7,20.3,4.0
,93.15,-78.2,-11.1,17.9,4.0
,7.57,-80.9,-9.6,14.1,4.0
,1.10,-88.0,-13.0,10.6,4.0
,0.40,-87.5,-11.4,10.4,4.0
,0.00,-78.4,-8.2,14.9,4.0
,0.00,-77.4,-9.7,11.8,4.0
,38.21,-76.9,-9.1,4.2,4.0
,0.00,-79.1,-11.8,10.6,4.0
,1.40,-77.6,-13.9,6.7,4.0
,0.47,-79.5,-13.7,10.3,4.0
,1.30,-87.0,-14.3,6.7,4.0
,0.93,-86.6,-16.3,6.7,4.0
,4.31,-78.1,-7.6,12.0,4.0
,0.00,-82.6,-10.6,12.3,4.0
,0.43,-83.0,-11.1,12.1,
,0.00,-80.6,-12.4,14.9,4.0
,0.00,-83.2,-8.6,14.0,4.0
,4.13,-88.4,-11.5,6.6,4.0
,8.48,-89.2,-10.5,8.5,28.0
,23848.57,-89.1,-12.5,8.5,32.8
21757.96,19792.19,-88.6,-15.8,7.4,79.5
7742.58,72148.86,-83.9,-19.0,12.8,94.4
68789.73,88963.81,-82.3,-17.9,14.3,96.0
85826.03,89355.49,-81.2,-18.7,15.4,93.6
40660.07,79367.62,-78.0,-18.5,15.5,76.9
125409.33,83909.20,-77.5,-16.5,16.9,84.4
77434.30,55708.75,-79.4,-15.3,16.8,60.4
62077.02,51803.11,-82.9,-17.1,17.5,67.6
50636.22,60659.27,-81.2,-13.6,19.0,63.6
62153.04,62192.71,-79.5,-13.5,20.9,65.6
62357.93,59578.87,-81.7,-15.8,19.7,57.3
58269.17,69470.42,-78.8,-13.3,19.4,54.4
65913.76,39405.78,-78.2,-14.4,15.3,38.2
38602.77,38959.05,-79.0,-12.1,16.9,37.6
38878.65,31612.06,-80.7,-12.8,16.3,29.6
28839.97,28002.43,-83.0,-14.1,14.5,35.1
29248.16,23214.11,-84.7,-12.4,10.8,28.8
23084.12,24630.79,-86.8,-14.0,9.5,42.4
23317.46,28833.36,-85.5,-14.0,10.6,44.4
11436.26,35314.81,-85.1,-13.0,11.7,46.4
34928.47,28135.52,-81.4,-12.0,11.9,20.8
30774.83,26145.83,-83.3,-14.3,13.2,36.3
31137.21,33593.42,-82.0,-12.2,14.9,36.8
34890.90,37193.40,-79.5,-12.7,17.1,37.6
35015.66,40248.62,-78.6,-12.6,20.5,41.3
38707.08,43554.07,-77.6,-13.8,19.9,38.4
42785.60,33498.30,-75.3,-14.6,20.3,31.2
34793.83,28277.14,-77.8,-12.1,11.5,30.8
27009.57,21487.70,-75.1,-12.0,22.2,17.3
23064.09,22106.41,-75.9,-12.0,20.8,22.4
11658.30,25798.39,-74.6,-12.4,21.1,24.8
34821.43,33435.92,-73.2,-16.1,20.6,28.4
19224.00,33654.23,-74.1,-13.1,18.7,28.4
31168.14,35083.49,-72.0,-13.1,21.1,29.6
34986.86,26531.84,-71.4,-12.4,21.0,22.7
30742.80,22237.88,-75.4,-12.3,21.6,18.4
23323.06,12936.43,-71.4,-12.1,19.7,13.8
15303.60,23820.09,-70.3,-11.5,20.4,23.2
19436.53,28058.93,-72.2,-11.2,22.9,24.8
27037.98,33837.53,-73.2,-11.7,20.2,25.3
31098.90,23079.85,-70.7,-11.4,22.4,18.0
26971.37,19037.72,-76.1,-11.9,17.5,21.2
19386.00,19009.02,-79.4,-13.5,10.8,22.0
19197.68,18540.31,-78.6,-11.9,11.6,16.9
15540.78,14826.74,-72.4,-12.8,19.4,13.6
15336.00,10782.68,-69.0,-15.8,19.5,13.3
11620.80,17196.76,-77.6,-14.3,7.0,20.0
15370.99,15854.75,-80.0,-16.7,2.4,24.8
18119.15,15046.58,-80.5,-15.6,3.7,26.2
12698.47,4276.22,-83.7,-17.4,-1.4,38.5
7230.11,3392.38,-86.4,-22.3,-7.0,45.8
5536.34,2599.56,-87.6,-22.3,-6.8,36.4
2790.06,7383.21,-89.0,-19.0,0.1,59.6
3543.79,6326.51,-89.3,-22.2,-2.6,64.4
7621.11,7287.89,-89.6,-22.6,-2.8,76.0
5622.23,11880.64,-88.0,-20.0,0.0,78.0
11668.61,20423.42,-86.9,-17.6,3.5,85.2
15109.20,21494.04,-84.4,-16.2,1.7,71.6
23103.15,23595.95,-83.5,-15.6,3.8,69.6
11356.62,19367.49,-84.4,-14.2,4.7,55.1
30776.82,25557.69,-84.2,-13.7,4.8,54.8
11469.60,26601.96,-88.1,-15.5,3.4,64.0
27121.38,25340.87,-89.3,-14.3,3.9,61.2
26896.34,23133.02,-90.9,-15.9,3.0,66.0
23241.60,17536.54,-91.4,-16.2,2.1,58.2
22234.99,17522.44,-92.4,-17.7,0.7,75.1
16200.00,15453.41,-93.2,-18.3,-0.8,79.2
21822.12,11372.00,-93.5,-19.1,-3.5,79.2
8619.23,13014.10,-93.5,-17.7,0.8,65.3
11261.82,15588.93,-92.5,-17.4,-0.7,66.7
11443.84,18588.05,-92.8,-16.3,1.6,68.4
19030.18,17529.18,-93.2,-16.5,0.9,62.8
19299.60,13375.35,-91.9,-14.8,2.9,43.6
15166.12,12315.15,-95.2,-16.7,1.3,48.0
11495.25,16012.19,-96.9,-18.1,-0.6,72.0
15187.68,20749.26,-94.9,-16.9,2.7,60.4
15294.00,25405.31,-93.4,-15.4,0.9,46.2
26962.62,19600.41,-91.3,-14.2,4.9,34.8
19367.04,19131.65,-93.2,-15.4,3.6,34.4
19232.12,15805.82,-94.6,-16.9,1.9,32.0
15440.98,16829.07,-95.8,-17.9,1.5,34.4
19207.13,19057.58,-94.0,-15.9,-0.3,46.8
15506.95,21465.54,-93.8,-17.2,1.1,66.2
22989.35,24806.41,-92.1,-15.6,1.8,54.4
23122.80,15616.12,-93.3,-15.7,1.2,44.4
15321.80,15265.03,-94.1,-17.5,-0.7,58.0
15377.87,18236.32,-93.1,-15.8,0.4,42.8
11437.20,16450.97,-95.1,-17.1,-1.7,52.0
14884.93,18136.53,-96.0,-17.7,-1.8,50.2
19663.71,12164.41,-95.7,-17.5,-1.9,42.0
11599.20,7586.57,-100.2,-20.4,-4.1,54.8
7479.18,11194.91,-99.7,-20.1,0.4,77.3
11412.11,13131.66,-97.8,-19.7,-3.7,54.4
11275.20,19213.50,-94.5,-17.5,3.0,37.2
19288.80,22817.79,-92.9,-14.9,4.5,34.0
19240.25,25958.02,-93.2,-15.3,4.1,40.8
27216.00,31424.68,-91.5,-17.1,5.4,43.6
30928.53,33145.53,-91.9,-17.3,5.4,45.3
31084.07,35253.61,-91.0,-16.6,5.9,44.8
34773.63,39019.51,-89.8,-16.8,7.8,47.6
38913.95,44793.04,-87.3,-14.3,9.5,52.8
39920.99,46923.36,-89.1,-17.0,8.0,55.2
49418.78,41623.60,-91.7,-15.6,7.4,58.8
38626.08,45331.33,-92.1,-16.0,5.9,57.6
43789.19,46447.90,-91.6,-14.7,6.0,67.6
46805.19,53460.54,-90.2,-17.0,5.7,71.2
53157.98,51208.25,-91.2,-18.8,5.7,66.8
50384.41,27172.99,-92.4,-18.6,2.0,46.4
27183.20,33095.35,-93.7,-18.5,6.5,53.6
19094.40,46302.96,-93.4,-17.7,4.3,71.2
34971.20,50547.87,-92.3,-17.6,3.3,75.6
65551.14,33162.09,-95.4,-17.3,2.9,50.0
23533.20,27037.80,-97.7,-19.9,0.0,63.2
30777.57,22697.61,-98.0,-20.1,0.3,47.6
23248.61,16805.47,-95.7,-18.0,-1.9,44.4
26782.69,13937.85,-96.5,-18.5,-1.8,50.4
3866.40,26286.80,-90.9,-16.6,2.9,52.0
19123.76,27993.12,-87.2,-16.5,7.5,36.9
30127.76,21845.81,-86.4,-14.9,10.9,31.1
,222.72,-85.2,-11.9,11.3,6.7
,0.00,-88.0,-12.5,8.2,4.0
,0.00,-90.4,-13.3,5.7,4.0
,0.00,-89.8,-12.3,6.0,4.0
,0.00,-88.9,-13.0,6.7,4.0
,0.00,-89.7,-13.5,4.9,4.0
,0.00,-93.0,-15.9,1.2,4.0
,0.00,-90.1,-15.7,1.9,4.0
,0.00,-90.1,-15.1,2.9,4.0
,0.00,-92.8,-15.7,1.9,
,0.00,-98.1,-19.6,-0.6,4.0
,3.36,-99.8,-19.4,-1.4,4.0
,2.51,-100.1,-20.4,-7.0,4.0
,0.86,-102.3,-20.9,-6.1,4.0
,0.00,-97.0,-17.0,-2.6,4.0
,3.95,-100.1,-17.4,-3.8,4.0
,1.47,-99.0,-15.9,-1.2,4.0
,0.00,-98.2,-16.0,-2.6,4.0
,0.00,-97.5,-16.0,-2.2,4.0
,0.00,-98.8,-16.2,-2.7,4.0
,0.00,-99.6,-15.2,-0.5,4.0
,0.00,-100.6,-18.1,-5.0,4.0
,0.00,-101.3,-18.3,-4.4,4.0
,0.00,-95.5,-13.4,2.2,4.0
,0.43,-95.7,-13.8,1.6,4.0
,0.00,-97.8,-15.2,-0.8,4.0
,5.58,-95.7,-13.5,0.9,4.0
,33.20,-92.7,-10.9,3.6,
,0.00,-90.8,-11.1,3.2,4.0
,2.56,-89.0,-11.9,3.0,4.0
,0.00,-83.0,-9.3,4.7,
,0.00,-81.8,-8.3,10.4,4.0
,344.39,-87.3,-11.4,9.8,9.1
,16609.70,-88.5,-13.3,7.5,59.0
16515.08,16906.57,-88.3,-14.1,5.5,46.9
,20272.42,-87.3,-15.0,8.4,58.8
8611.48,62385.62,-89.1,-15.0,6.6,72.0
51783.50,45298.66,-89.7,-14.6,5.8,58.0
54111.09,26293.68,-90.0,-13.3,8.5,39.6
27104.05,22465.28,-91.4,-14.2,4.5,40.4
23036.40,29949.67,-87.1,-12.6,11.5,32.4
31017.36,20419.40,-84.2,-12.8,10.2,25.3
19278.00,23038.52,-83.6,-12.3,11.9,33.2
23338.80,28144.45,-83.8,-11.8,11.3,32.4
27032.40,32573.80,-80.9,-12.0,13.7,36.9
31069.27,13731.09,-76.5,-12.2,15.1,8.0
21492.61,1000.93,-72.0,-11.6,14.3,4.6
972.00,367.38,-75.6,-10.9,13.0,9.0
75.60,23482.71,-77.4,-13.3,13.5,40.9
15882.22,45698.21,-74.8,-16.0,14.6,42.9
46633.42,35143.58,-75.6,-17.6,13.5,41.8
34827.96,31651.65,-75.4,-16.0,14.9,36.4
30938.12,28108.56,-75.3,-13.0,17.5,31.6
30974.40,24678.75,-74.4,-10.9,18.7,25.6
23257.98,23483.53,-73.8,-13.4,15.6,30.7
23187.56,29715.05,-76.3,-13.9,11.5,34.4
15552.00,21957.13,-78.2,-13.0,10.7,28.0
34740.77,24425.67,-73.9,-12.2,14.2,28.4
23230.80,27019.40,-77.3,-12.2,12.1,30.2
13673.87,32173.01,-80.5,-12.5,13.8,33.2
28867.42,29229.15,-77.9,-12.2,16.4,31.2
33445.32,13618.16,-79.8,-10.8,12.3,9.7
20771.47,15806.13,-77.6,-10.6,17.4,24.4
10763.90,19202.53,-71.8,-11.1,18.1,21.6
19213.20,17243.95,-70.6,-10.1,15.9,16.4
23120.83,15895.34,-78.3,-9.9,15.4,23.6
11663.63,21765.47,-86.4,-11.8,11.5,31.6
19438.26,24212.26,-86.7,-12.1,7.3,29.3
23157.00,19329.47,-89.7,-12.7,8.2,24.8
19350.27,13357.06,-93.2,-14.8,6.1,26.0
15252.22,14369.34,-92.4,-12.8,8.1,17.3
11609.92,14599.49,-92.0,-12.8,7.7,24.4
15372.28,17088.09,-90.7,-12.2,8.2,19.1
19274.53,19732.12,-87.7,-10.3,8.7,23.6
15476.40,22896.39,-88.5,-12.6,9.4,28.0
23261.29,19955.18,-91.6,-13.4,6.5,26.7
23144.20,16342.85,-92.4,-13.9,4.7,24.8
15465.60,20164.01,-91.2,-12.1,7.8,30.7
19350.42,23220.87,-93.5,-15.6,5.0,38.0
23178.80,22053.21,-95.1,-15.0,3.5,34.0
11568.97,22656.72,-98.8,-17.1,2.2,38.8
30956.14,17087.14,-100.5,-17.6,0.2,33.3
16628.30,11251.26,-100.1,-16.5,2.0,22.4
10184.40,11680.38,-99.4,-17.0,1.7,24.0
11480.40,9607.39,-99.4,-17.3,-0.2,20.0
3866.40,9945.91,-96.3,-16.9,2.4,24.0
15282.00,14387.54,-95.6,-18.9,4.3,26.0
15325.03,16114.64,-94.7,-16.8,2.4,37.6
7751.69,21651.18,-94.5,-16.7,4.1,39.6
19389.04,22590.25,-92.9,-19.3,0.8,45.8
23132.71,26583.38,-93.0,-18.2,4.3,67.6
23258.85,29093.50,-94.1,-19.9,-1.2,71.6
30796.98,26772.39,-92.1,-19.2,3.3,56.4
27085.39,33684.19,-91.7,-15.7,5.6,50.8
28360.07,40406.01,-92.2,-14.8,6.3,46.7
41377.58,23937.68,-94.8,-20.5,2.0,50.0
22765.01,34997.19,-96.0,-19.5,0.3,84.0
30916.88,46605.88,-95.9,-19.2,1.6,88.8
50663.25,32165.37,-92.5,-17.4,10.0,67.2
34833.47,49029.97,-91.1,-18.6,8.8,76.0
46340.01,44407.65,-95.4,-20.2,4.4,82.8
38812.67,28089.06,-96.6,-20.4,1.3,64.0
34628.49,37183.55,-94.0,-17.8,3.5,64.8
34841.67,36769.65,-93.5,-18.0,1.2,81.6
38762.54,36060.15,-95.5,-18.3,0.3,66.0
30957.22,8910.54,-98.3,-17.5,0.2,54.4
11502.00,25394.58,-98.4,-20.4,-0.7,84.0
11599.20,32036.89,-96.4,-20.3,2.8,86.0
42350.40,37567.33,-95.9,-20.5,2.8,87.2
38404.80,27802.63,-98.1,-21.6,-1.4,88.0
27254.57,19697.15,-99.9,-21.7,-2.4,76.0
19099.96,10769.63,-101.6,-21.6,-1.0,48.0
7552.58,20707.06,-99.9,-21.4,-0.9,86.8
14882.40,24628.32,-100.1,-21.1,-1.4,82.8
23025.60,32536.27,-99.6,-20.8,-1.4,90.4
29611.48,34701.70,-97.4,-20.4,-0.5,81.2
36050.40,34596.75,-96.9,-19.3,1.4,88.0
31004.94,39425.69,-97.1,-19.5,0.3,85.6
42541.20,29318.34,-99.8,-21.7,-0.2,89.6
27064.80,20811.56,-103.3,-21.6,-2.7,79.2
22796.05,16630.71,-103.0,-21.8,-5.4,74.2
15312.61,6989.76,-100.1,-15.9,-1.9,64.8
11262.50,12625.24,-97.2,-14.4,2.8,74.8
7624.80,11132.74,-94.1,-13.0,2.2,68.0
11250.36,9831.19,-93.5,-12.6,1.2,53.6
11433.45,13438.53,-94.0,-13.4,3.5,72.8
11307.60,13172.01,-93.9,-12.1,2.1,82.0
15191.70,11672.49,-97.2,-15.1,-0.4,95.2
11349.46,9356.32,-99.2,-16.8,-3.3,96.4
11318.40,6777.83,-101.1,-18.0,-2.3,90.0
3769.20,10356.13,-102.0,-16.2,-0.1,74.4
11165.57,11673.53,-102.6,-16.9,0.7,89.3
11323.04,11334.64,-103.3,-18.2,0.8,72.4
11381.28,13683.75,-101.2,-17.2,0.0,45.8
7523.58,10834.25,-99.1,-17.3,-1.6,36.9
15279.46,1370.33,-96.8,-19.0,-3.2,24.9
2041.20,5073.80,-101.7,-21.5,-3.2,67.2
2721.60,7211.49,-100.0,-20.9,-4.6,68.0
4978.80,18564.60,-98.2,-19.8,-2.1,70.2
15335.70,13757.30,-97.9,-21.9,-3.1,57.6
15113.21,11334.25,-95.0,-18.0,5.7,42.4
11533.74,14319.71,-101.0,-21.0,-1.5,36.8
19150.56,5688.84,-101.5,-20.0,-3.5,39.1
3909.60,15545.92,-100.5,-20.7,-3.4,60.0
10540.80,13109.21,-99.5,-18.3,-1.4,42.4
13856.40,14276.63,-101.2,-19.6,-3.0,56.4
16840.40,12787.90,-100.0,-18.1,-1.1,61.6
7668.00,22239.38,-97.5,-16.4,3.2,68.0
22906.80,23160.13,-98.4,-16.1,3.1,63.6
23045.51,26591.17,-95.0,-17.3,2.2,72.4
27011.17,31221.71,-94.7,-16.4,7.4,70.8
30378.40,30125.57,-95.8,-17.3,4.3,78.7
21571.94,12101.67,-94.0,-14.6,4.4,16.5
,774.96,-96.8,-14.8,1.6,7.0
,1172.30,-97.0,-15.8,1.1,11.0
,4.21,-96.4,-16.2,-1.1,4.0
,0.00,-100.1,-19.0,-3.3,4.0
,0.44,-98.1,-20.5,-8.2,4.0
,0.00,-94.2,-22.2,-11.5,4.0
,0.00,-98.2,-21.3,-5.7,4.0
,0.00,-98.3,-16.8,-2.3,4.0
,0.00,-94.8,-18.4,-7.0,4.0
,3.85,-94.9,-16.7,-0.1,4.0
,0.00,-94.1,-15.1,0.1,4.0
,0.43,-92.9,-12.5,0.6,4.0
,1.29,-95.1,-19.8,-8.5,4.0
,0.00,-97.4,-21.7,-7.0,4.0
,0.00,-98.7,-24.7,-10.1,
,0.00,-93.8,-18.2,4.2,4.0
,0.00,-89.1,-13.3,5.2,4.0
,0.00,-90.5,-18.7,2.9,4.0
,0.86,-92.9,-17.3,1.9,4.0
,2.98,-93.3,-19.0,3.0,4.0
,0.00,-93.8,-16.4,0.3,4.0
,1.11,-93.7,-19.1,3.0,4.0
,1.26,-95.9,-19.8,-0.4,4.0
,0.00,-98.5,-18.4,-0.8,4.0
,0.86,-98.3,-19.4,-2.1,4.0
,151.76,-99.9,-20.3,-2.6,4.7
,15.99,-100.9,-21.1,-7.1,4.0
,0.00,-101.9,-21.8,-4.7,4.0
,2.48,-95.0,-16.7,-4.0,4.0
,0.00,-96.7,-18.6,-7.3,4.0
,26.44,-97.0,-18.9,-6.1,4.0
,6.33,-97.7,-18.0,-1.1,4.0
,0.00,-95.4,-18.0,-4.8,4.0
,0.00,-97.7,-19.1,-5.6,4.0
,3.27,-95.9,-18.3,-2.3,9.1
,5676.23,-95.7,-16.9,-1.6,41.2
4269.91,16344.00,-95.5,-18.0,-3.9,63.1
19201.31,24817.42,-96.6,-19.7,-2.6,84.8
26857.49,26587.28,-96.1,-20.4,-6.4,87.2
23068.67,15184.33,-97.0,-19.6,-3.1,88.8
15228.90,22924.33,-99.2,-22.6,-2.9,80.9
18883.10,15016.83,-98.6,-22.0,-6.5,84.8
15238.80,15105.62,-97.8,-21.6,-4.3,81.6
15312.37,16687.51,-95.1,-20.4,-3.6,94.0
18949.97,16884.73,-94.4,-20.6,-3.9,94.7
15250.50,22296.47,-94.7,-19.6,0.5,88.0
11423.39,36412.39,-92.4,-17.7,2.3,93.2
38513.57,23348.50,-94.5,-19.3,-0.7,91.2
23057.87,24854.84,-94.0,-17.7,0.4,86.8
22892.93,39440.46,-93.0,-17.3,2.7,95.6
38689.31,44500.44,-87.4,-17.2,8.6,95.6
42391.73,76968.13,-84.8,-14.6,9.9,90.4
73759.66,79597.40,-80.8,-13.7,9.2,76.8
71676.26,68473.40,-79.8,-15.1,9.9,86.7
75792.02,88033.01,-79.4,-16.0,13.1,93.2
85458.94,76036.74,-85.6,-16.1,9.5,96.4
77659.42,55325.47,-84.7,-15.7,9.0,92.4
50353.25,60398.13,-83.8,-14.7,10.5,88.4
65938.54,73591.16,-83.5,-15.9,11.2,95.2
67909.04,60180.64,-87.8,-15.8,7.2,90.0
60117.38,52723.73,-86.3,-16.1,4.9,96.4
47304.72,61891.27,-84.7,-14.8,7.9,93.2
68200.64,61224.61,-86.0,-14.7,9.1,84.0
62806.56,63175.10,-86.4,-16.1,9.5,93.8
48191.30,89086.93,-76.2,-14.2,19.2,78.9
105392.69,103896.24,-74.1,-15.3,20.9,80.0
36251.47,107751.63,-75.7,-13.1,14.6,81.6
163736.19,57283.25,-77.3,-10.6,20.0,36.3
,41374.45,-80.3,-10.7,14.7,45.2
43919.02,46247.69,-85.6,-11.9,11.3,62.2
43408.62,36956.83,-93.0,-16.4,2.8,80.0
37941.65,29445.68,-90.3,-14.9,6.9,72.4
31423.87,38755.08,-89.3,-14.1,6.6,48.8
34085.04,26204.79,-87.3,-13.4,10.5,48.4
26980.02,28861.34,-89.9,-13.7,8.5,58.4
27144.86,29564.02,-92.6,-15.7,4.9,82.2
30295.73,37240.73,-86.8,-12.1,13.5,69.1
39321.85,40469.36,-86.6,-13.2,10.9,51.6
19384.12,36926.76,-86.1,-14.6,9.9,74.0
32736.40,41829.59,-92.1,-17.2,3.4,88.4
48505.70,29548.28,-93.0,-16.0,0.2,75.6
30787.10,33105.52,-94.8,-16.3,1.9,94.0
30916.30,34408.72,-90.8,-14.8,7.3,65.3
34714.47,27240.92,-85.5,-11.4,8.5,48.0
26881.20,25218.42,-86.7,-11.0,11.4,41.6
23252.40,26260.39,-88.3,-13.7,7.6,59.2
22426.41,28555.13,-91.5,-13.6,4.9,69.3
31703.72,33785.45,-94.6,-15.6,2.4,85.6
34743.60,20602.18,-94.7,-14.4,2.8,82.0
26870.40,8270.90,-96.7,-13.4,0.7,67.6
3823.20,15002.82,-98.1,-14.7,-1.4,79.2
15109.20,6218.80,-98.7,-16.9,-0.7,55.6
7547.26,15388.38,-97.7,-14.8,-0.4,80.8
15194.28,5594.78,-99.9,-15.7,-3.0,64.4
7495.20,11761.61,-103.2,-16.7,-4.3,89.2
9331.20,9656.91,-105.5,-18.0,-7.1,88.4
11239.81,3740.87,-106.9,-20.1,-6.9,76.8
3714.38,2828.54,-106.5,-20.1,-6.7,61.5
3272.40,2394.24,-103.6,-19.5,-5.4,50.7
1479.60,4554.77,-100.8,-17.1,-2.7,57.3
5707.66,927.17,-102.4,-19.4,-3.5,36.4
766.80,1495.60,-104.0,-19.3,-6.6,42.7
1360.80,4245.46,-102.5,-17.3,-3.4,49.2
2656.80,10455.16,-97.5,-13.7,-0.5,68.8
2581.20,24103.33,-92.8,-11.5,5.4,83.2
29998.46,19837.58,-91.9,-10.3,6.6,58.8
19586.93,15128.02,-95.5,-12.6,4.2,62.7
7711.20,17238.33,-99.6,-14.5,0.3,94.4
19059.80,18841.58,-100.0,-14.2,-2.1,95.6
15148.06,12259.08,-99.2,-14.7,-2.0,90.4
19072.26,20138.16,-97.0,-12.9,2.1,99.6
15141.60,11676.84,-95.4,-11.4,1.6,33.3
11340.00,14681.16,-95.0,-12.9,1.7,66.5
11399.66,8571.63,-93.7,-13.4,-0.1,48.0
7575.58,15116.44,-93.4,-12.7,4.6,58.0
15195.60,22841.07,-91.3,-11.1,5.0,53.3
19159.20,16399.08,-92.4,-11.4,3.5,54.8
15421.78,16206.37,-90.3,-11.8,5.1,47.6
19119.15,26652.78,-88.8,-10.8,6.7,56.0
23224.87,32764.72,-89.9,-10.5,7.6,66.4
30856.54,38575.10,-89.4,-9.0,8.4,59.1
30963.60,25664.98,-87.8,-8.4,8.2,52.8
27000.00,30731.12,-88.1,-9.6,7.5,55.6
31053.30,37891.20,-89.3,-10.6,6.7,70.8
34765.20,34614.58,-88.5,-10.9,6.9,66.5
,4323.13,-86.8,-7.9,8.1,16.7
21258.80,1906.59,-86.3,-9.1,7.1,12.8
928.80,8210.63,-85.2,-8.4,9.8,40.0
918.00,33165.56,-85.2,-8.8,11.1,55.1
39545.22,39971.07,-83.3,-7.4,13.9,63.6
19342.80,33318.64,-84.4,-9.3,11.3,54.8
