POLQAScoreDL,AggActiveEcIo,AggActiveRSCP,ActiveSetMemberCount,AggActiveoverAggNonActive,BestActiveoverBestNonActive,DetectedSetCount,MonitoredSetCount,PathlossTop1,ULintfTop1,RACHLastTXpower,EcIoA1,EcIoA2,RSCPA1,RSCPA2,Speed,ASU_to_ASUC_ms,E1A_to_ASU_Delay_ms,E1A_to_ASUC_Delay_ms,E1B_to_ASU_Delay_ms,E1B_to_ASUC_Delay_ms,Interval_ASU_ASU_seconds,CompositeBLER%,NumofErrorBlocks,ReceivedGoodBlocks-Sum
4.329999924,-4.900000095,-79.59999847,2,13.69999981,15.19999981,0,2,112.5,-105,-3,-6.5,-10.19999981,-81,-85.40000153,29.79999924,0,407,407,404,432,18.37999916,12.10000038,32,235
4.28000021,-1.799999952,-70,1,16.39999962,16.39999962,0,1,112.5,-105,-3,-1.799999952,-7.699999809,-70,-77.80000305,18,0,407,407,404,432,18.37999916,20.20000076,25,99
4.449999809,-9.800000191,-71.59999847,1,9.600000381,12.5,0,2,112.5,-105,-3,-9.800000191,-7.699999809,-71.59999847,-77.80000305,16.5,0,407,407,404,432,18.37999916,18.89999962,92,406
4.210000038,-3.900000095,-71.90000153,1,-4.900000095,-1.399999976,1,3,112.5,-105,-3,-4.800000191,-7.699999809,-72.5,-77.80000305,16.79999924,0,407,407,404,432,18.37999916,14.60000038,35,206
3.720000029,-5.699999809,-77.69999695,1,3.900000095,4.5,0,0,112.5,-105,-3,-5.699999809,-11.5,-77.69999695,-87,29.10000038,12,785,808,404,432,0.519999981,2.400000095,7,321
4.119999886,-7.300000191,-84.09999847,2,3.900000095,4.5,1,2,119,-105,-3,-8.899999619,-11.5,-85.69999695,-87,18.89999962,12,785,808,404,432,0.519999981,2.400000095,7,321
3.049999952,-6.400000095,-82.80000305,2,4.099999905,5.599999905,1,4,131.1000061,-103,-3,-8.300000191,-11.89999962,-84.59999847,-88,6.099999905,22,541,571,404,432,1.320000052,9.199999809,174,1855
4.400000095,-6.199999809,-71.09999847,1,17.29999924,17.29999924,0,1,131.6999969,-103,-16,-6.199999809,-18.89999962,-71.09999847,-65.69999695,14.39999962,3,276,279,394,450,0.689999998,14.80000019,167,1163
4.090000153,-9,-71,1,15.5,15.5,0,1,131.6999969,-103,-16,-9,-18.89999962,-71,-65.69999695,5.099999905,3,276,279,394,450,0.689999998,11.10000038,186,1694
4.139999866,-1.899999976,-60.79999924,1,10.80000019,10.19999981,0,0,131.6999969,-103,-16,-1.899999976,-18.89999962,-60.79999924,-65.69999695,34.40000153,3,276,279,394,450,0.689999998,41.59999847,42,59
4.170000076,-10,-55.70000076,2,10.80000019,10.19999981,0,1,131.6999969,-103,-16,-10.5,-18.89999962,-56.20000076,-65.69999695,36.70000076,3,276,279,394,450,0.689999998,8.699999809,12,126
4.28000021,-4.5,-61,1,9.800000191,13.5,0,5,131.6999969,-103,-16,-4.5,-8.5,-61,-79.5,43,0,441,441,394,450,9.710000038,10.69999981,22,195
3.769999981,-6.5,-73.19999695,1,2.700000048,3.400000095,0,2,131.6999969,-103,-16,-6.5,-8.5,-73.19999695,-79.5,44,0,441,441,394,450,9.710000038,20.29999924,25,98
4.25,-3.799999952,-74.69999695,3,6.599999905,6.5,3,2,131.6999969,-103,-16,-7.099999905,-8.5,-77.90000153,-79.5,29.5,0,861,861,394,450,0.629999995,8.5,23,249
4.21999979,-7.5,-79.5,2,11.30000019,10,0,1,131.6999969,-103,-16,-8.899999619,-13.30000019,-80.69999695,-85.80000305,12.89999962,44,474,509,394,450,0.920000017,9.800000191,60,606
4,-5.400000095,-86.59999847,3,-1.899999976,-0.400000006,1,5,131.6999969,-103,-16,-8.699999809,-10.19999981,-93.09999847,-90.09999847,24.60000038,44,474,509,394,450,0.920000017,5.800000191,38,649
3.720000029,-6.400000095,-87.40000153,2,-2.700000048,0,1,5,132.6999969,-103,-16,-8.699999809,-11.69999981,-89.40000153,-92.80000305,25.70000076,4,438,443,397,398,1.159999967,3.799999952,48,1226
4.300000191,-3.200000048,-82.09999847,2,12.39999962,14.30000019,1,3,135.8000031,-103,-16,-5.699999809,-6.699999809,-84.59999847,-85.59999847,29.5,14,738,758,437,453,0.939999998,9.699999809,12,112
3.819999933,-2.900000095,-62.09999847,1,17.89999962,17.89999962,0,1,135.8000031,-103,-16,-2.900000095,-11.39999962,-62.09999847,-91.80000305,13.30000019,14,738,758,437,453,0.939999998,11.5,83,715
3.890000105,-9.600000381,-66.59999847,1,2.099999905,1.899999976,0,0,135.8000031,-103,-16,-9.600000381,-11.39999962,-66.59999847,-91.80000305,19.79999924,14,738,758,437,453,0.939999998,1.399999976,4,293
4.159999847,-6.099999905,-86.30000305,2,2.099999905,1.899999976,0,5,135.8000031,-103,-16,-8.800000191,-11.39999962,-88.80000305,-91.80000305,4.199999809,14,738,758,437,453,0.939999998,8.800000191,134,1603
3.789999962,-6.699999809,-72.5,1,14.30000019,14.30000019,0,1,112.8000031,-103,-16,-6.699999809,-18.29999924,-72.5,-91.40000153,22.79999924,0,238,238,202,206,8.239999771,12.89999962,48,208
4.329999924,-9.199999809,-69.5,1,-12.89999962,-10.5,0,0,106.5,-106,-11,-9.199999809,-18.29999924,-69.5,-91.40000153,31.39999962,0,238,238,202,206,8.239999771,26.70000076,88,259
3.470000029,-9.800000191,-82.19999695,2,-12.89999962,-10.5,2,2,106.5,-106,-11,-10.5,-18.29999924,-82.69999695,-91.40000153,39.79999924,0,238,238,202,206,8.239999771,24.5,27,83
4.010000229,-10.10000038,-55,1,5.900000095,5.900000095,0,1,106.5,-106,-11,-10.10000038,-18.39999962,-55,-72.19999695,49.40000153,2,329,329,202,206,7.400000095,11.10000038,15,120
3.940000057,-9.199999809,-62.79999924,2,-5.900000095,-5.900000095,0,0,106.5,-106,-11,-9.800000191,-18.39999962,-63.40000153,-72.19999695,26.79999924,2,329,329,202,206,7.400000095,17.5,24,113
2,-9.399999619,-57.90000153,1,-5.900000095,-5.900000095,1,0,106.5,-106,-11,-9.399999619,-8.300000191,-57.90000153,-77.19999695,23.20000076,0,239,239,372,373,13.03999996,16.70000076,20,100
3.819999933,-10.60000038,-72,1,5.900000095,8.899999619,0,3,106.5,-106,-11,-10.60000038,-8.300000191,-72,-77.19999695,22.20000076,0,239,239,372,373,13.03999996,14.10000038,18,110
4.289999962,-3.900000095,-73,3,4.699999809,4.599999905,0,7,106.5,-106,-11,-6.800000191,-8.300000191,-75.90000153,-77.19999695,41.20000076,1,372,373,372,373,1.899999976,35.59999847,37,67
4.179999828,-4.099999905,-76.80000305,1,6.699999809,9.600000381,0,4,106.5,-106,-11,-4.099999905,-10.10000038,-76.80000305,-76.19999695,43.59999847,1,158,158,380,381,1,11.89999962,16,118
3.910000086,-2.799999952,-68.90000153,2,14.19999981,14.10000038,0,2,106.5,-106,-11,-3.700000048,-10.10000038,-69.80000305,-76.19999695,45.20000076,1,158,158,380,381,1,17.5,22,104
4.420000076,-7.400000095,-69.19999695,1,-0.800000012,3,1,3,106.5,-106,-11,-7.400000095,-10.5,-69.19999695,-90,41.09999847,0,158,158,242,381,8.779999733,9.199999809,19,212
4.369999886,-5.300000191,-85,2,-2.700000048,0.300000012,2,4,106.5,-106,-11,-7.5,-10.5,-86.80000305,-90,39.79999924,168,214,412,242,381,2.660000086,11.30000019,44,348
4.239999771,-5.5,-85.19999695,2,3.900000095,6.099999905,1,5,106.5,-106,-11,-7.699999809,-10.30000019,-87.19999695,-90.09999847,26.10000038,0,1837,1837,367,367,1.620000005,14,51,339
3.579999924,-2.599999905,-66,1,-3,-0.5,0,0,106.5,-106,-11,-2.599999905,-13,-66,-81.19999695,17.5,46,1021,1079,310,360,1.929999948,16,39,217
3.039999962,-7.900000095,-76.19999695,2,-3,-0.5,1,5,106.5,-106,-11,-9.300000191,-13,-77.5,-81.19999695,22.5,46,1021,1079,310,360,1.929999948,11.80000019,94,851
4.349999905,-7.5,-77.69999695,2,1.5,3.599999905,1,3,106.5,-106,-16,-9.100000381,-12.69999981,-79.30000305,-82.69999695,23.29999924,77,679,695,478,530,1.659999967,7.5,59,627
3.700000048,-8.800000191,-73,1,-11.30000019,-8.399999619,2,3,122,-106,-16,-8.800000191,-10.10000038,-73,-90,30.20000076,1,236,237,254,254,7.829999924,8.399999619,33,381
3.539999962,-5.199999809,-85,2,-7,-3,1,5,122,-106,-16,-6.900000095,-10.10000038,-86.69999695,-90,38.09999847,1,236,237,254,254,7.829999924,15.10000038,19,107
3.900000095,-3.700000048,-75.69999695,2,7.599999905,6.400000095,0,3,122,-106,-16,-6.599999905,-6.800000191,-78.19999695,-79.19999695,44.79999924,1,330,331,184,184,2.049999952,20.5,25,97
4.300000191,-7.199999809,-55.20000076,1,-0.5,0.600000024,1,2,122,-106,-16,-7.900000095,-10,-60.29999924,-54.40000153,39.09999847,0,1389,1389,184,184,1.600000024,9.100000381,22,248
4.090000153,-6.699999809,-56.5,3,7,6.400000095,1,1,122,-106,-16,-8.399999619,-13.30000019,-63,-64.80000305,39.5,23,1389,1389,402,456,0.839999974,10.19999981,40,356
3.829999924,-9.5,-84,1,6.5,9.199999809,1,2,122,-106,-16,-9.5,-18.39999962,-84,-95,16.39999962,0,368,369,224,224,0.75,13.60000038,47,325
4.320000172,-10.19999981,-85.69999695,2,2.299999952,5.5,1,4,122,-106,-16,-11,-18.39999962,-86.19999695,-95,24.70000076,0,368,369,224,224,0.75,6.800000191,18,252
3.670000076,-8.699999809,-83.69999695,2,3.700000048,5,2,3,122,-106,-16,-10.5,-15.19999981,-85.19999695,-90.69999695,21.70000076,1,368,369,363,364,1.580000043,5,28,808
4.340000153,-7.199999809,-64.30000305,1,12.10000038,13,0,1,122,-106,-16,-7.300000191,-17.60000038,-64.40000153,-76.5,16.70000076,179,408,408,236,415,8.420000076,5.099999905,36,627
4.349999905,-10.30000019,-74.30000305,1,5.099999905,6.900000095,1,1,122,-106,-16,-10.30000019,-18.29999924,-74.30000305,-79.5,20.29999924,0,408,408,184,184,1.74000001,6.199999809,25,247
3.450000048,-9.399999619,-74.69999695,1,7.900000095,10.80000019,1,2,122,-106,-16,-9.399999619,-18.29999924,-74.69999695,-79.5,40.40000153,0,408,408,184,184,1.74000001,18.89999962,23,99
4.190000057,-8.899999619,-71.59999847,1,-13,-8.199999809,3,4,122,-106,-16,-8.899999619,-18.29999924,-71.59999847,-79.5,33,0,408,408,184,184,1.74000001,31.60000038,67,145
4.269999981,-9.199999809,-70,2,8.199999809,7.699999809,0,1,101.0999985,-106,-16,-9.800000191,-18.29999924,-70.5,-79.5,39.09999847,208,408,408,185,393,6.739999771,12.60000038,31,217
4.239999771,-8.899999619,-65.30000305,2,-8.899999619,-5.5,0,0,101.0999985,-106,-16,-9.899999619,-15.69999981,-66.09999847,-73,35.5,0,408,408,168,169,2.980000019,8.100000381,11,124
4.190000057,-7.900000095,-61,1,-8.899999619,-5.5,1,3,101.0999985,-106,-16,-7.900000095,-11.19999981,-61,-67.09999847,38.09999847,83,164,339,110,224,3.819999933,25.5,64,187
3.99000001,-3.799999952,-71.40000153,1,10.39999962,13.19999981,0,2,101.0999985,-106,-16,-3.799999952,-11.19999981,-71.40000153,-67.09999847,41,83,164,339,110,224,3.819999933,44,44,56
4.489999771,-7,-60.90000153,1,12.5,12.5,0,1,101.0999985,-106,-16,-7,-11.19999981,-60.90000153,-67.09999847,22.29999924,83,164,339,110,224,3.819999933,14.60000038,52,338
4.349999905,-7.099999905,-61.70000076,1,5.400000095,5,0,1,101.0999985,-106,-16,-7.900000095,-11.19999981,-62.40000153,-67.09999847,19.89999962,83,164,339,110,224,3.819999933,10.10000038,102,1026
3.599999905,-7.400000095,-64.59999847,1,10.39999962,9.399999619,0,1,101.0999985,-106,-16,-8.100000381,-6.699999809,-65.30000305,-68.5,38.90000153,0,209,209,257,345,1.159999967,13.89999962,34,276
3.869999886,-2.599999905,-67.40000153,2,11,8.899999619,0,1,107.6999969,-104,-16,-5.199999809,-7,-69.80000305,-71.80000305,24.10000038,30,379,380,257,345,1.159999967,14.60000038,37,236
3.859999895,-9.199999809,-89.90000153,1,2.200000048,5.800000191,1,3,107.6999969,-104,-16,-10.30000019,-13.69999981,-90.90000153,-94.69999695,8.600000381,48,468,470,256,358,1.980000019,5.5,58,1060
3.839999914,-5.199999809,-80.19999695,1,1.899999976,2.599999905,1,3,107.6999969,-104,-16,-6.699999809,-7.599999905,-81.69999695,-82.80000305,25.60000038,0,263,263,408,408,5.119999886,6.400000095,24,400
4.300000191,-2.900000095,-58.09999847,1,18.20000076,18.20000076,0,1,107.6999969,-104,-16,-2.900000095,-9.100000381,-58.09999847,-78.30000305,13.60000038,1,545,546,536,584,11.64999962,12.39999962,39,366
3.579999924,-2.700000048,-72.19999695,1,17.20000076,17.20000076,0,1,107.6999969,-104,-16,-2.700000048,-9.100000381,-72.19999695,-78.30000305,6.199999809,1,545,546,536,584,11.64999962,23.70000076,109,363
3.599999905,-5.599999905,-75.19999695,2,3.799999952,4.300000191,1,3,107.6999969,-104,-16,-8.100000381,-9.100000381,-77.69999695,-78.30000305,35.59999847,1,545,546,536,584,11.64999962,14.19999981,116,797
4.110000134,-9.5,-72.5,1,9.5,10.80000019,0,1,107.6999969,-104,-16,-9.5,-11.10000038,-72.5,-81.5,16.10000038,48,852,948,536,584,1.139999986,15.19999981,58,334
4.21999979,-5.199999809,-75.69999695,3,-12.30000019,-7.5,6,4,107.6999969,-104,-16,-7.5,-11.10000038,-78.19999695,-81.5,28.5,48,852,948,536,584,1.139999986,7.800000191,27,309
4.190000057,-8.800000191,-73.80000305,1,-4.599999905,-0.600000024,4,2,107.6999969,-104,-16,-8.800000191,-10,-73.80000305,-83,41.59999847,1,378,380,378,380,1.090000033,0,0,8
4.010000229,-8.800000191,-73,1,-11.10000038,-9.5,2,1,123.0999985,-106,-25,-8.800000191,-10,-73,-83,31.10000038,1,378,380,378,380,1.090000033,10.10000038,25,248
4.139999866,-8.899999619,-77.80000305,1,-11.89999962,-8.899999619,2,3,123.0999985,-106,-25,-8.899999619,-10,-77.80000305,-83,33.59999847,1,378,380,378,380,1.090000033,16.89999962,21,103
3.079999924,-2.700000048,-75.40000153,3,7.699999809,9.199999809,0,6,104.9000015,-106,-25,-4.599999905,-10,-76.69999695,-83,36.5,1,378,380,378,380,1.090000033,12.5,16,112
4.360000134,-2,-51.70000076,1,16,18.5,0,3,104.9000015,-106,-25,-2,-16.60000038,-51.70000076,-80.69999695,36.70000076,1,378,380,378,380,1.090000033,26.29999924,30,84
2.799999952,-12,-75.80000305,2,-3.700000048,-1.600000024,1,4,104.9000015,-106,-25,-13,-16.60000038,-76.80000305,-80.69999695,34.09999847,1,378,380,378,380,1.090000033,2.5,7,287
4.25,-9.300000191,-60.20000076,1,3.200000048,4,1,1,104.9000015,-106,-25,-9.300000191,-19.29999924,-60.20000076,-99.90000153,40.20000076,0,213,213,320,415,23.97999954,11.69999981,61,465
4.150000095,-10,-84.59999847,1,6.800000191,8.800000191,1,1,104.9000015,-106,-25,-10,-19.29999924,-84.59999847,-99.90000153,17.60000038,0,213,213,320,415,23.97999954,13,45,335
3.950000048,-10.19999981,-90.40000153,2,4.199999809,9.699999809,1,4,104.9000015,-106,-25,-10.80000019,-19.29999924,-90.90000153,-99.90000153,29.79999924,1,435,436,320,415,5.190000057,8.699999809,12,126
3.980000019,-4.800000191,-72.59999847,1,8.100000381,10.60000038,1,3,104.9000015,-106,-25,-5,-14.39999962,-72.80000305,-82,15.80000019,48,530,530,320,415,2.720000029,11.10000038,53,446
3.460000038,-4.5,-73,2,6.800000191,8.5,1,4,104.9000015,-106,-25,-6.300000191,-9.300000191,-74.80000305,-78,35.40000153,1,4500,4502,263,326,3.49000001,19.60000038,156,704
4.090000153,-9.699999809,-65.90000153,1,11.80000019,11.80000019,0,1,104.9000015,-106,-25,-9.699999809,-11.39999962,-65.90000153,-80.80000305,22.29999924,1,4500,4502,263,326,3.49000001,6.400000095,17,265
3.730000019,-8.800000191,-73.40000153,1,6.300000191,9.399999619,1,2,104.9000015,-106,-25,-8.800000191,-11.39999962,-73.40000153,-80.80000305,24,1,4500,4502,263,326,3.49000001,12.30000019,79,580
4.300000191,-9.199999809,-78.09999847,1,-7.300000191,-6.199999809,1,1,104.9000015,-106,-25,-10.39999962,-11.39999962,-79.40000153,-80.80000305,31.60000038,1,4500,4502,263,326,3.49000001,17.10000038,41,212
3.119999886,-5.800000191,-60.70000076,1,9.5,9.5,2,1,104.9000015,-106,-25,-5.800000191,-17.10000038,-60.70000076,-77.09999847,43.20000076,38,282,282,263,326,1.129999995,10.69999981,51,488
4.380000114,-10.19999981,-70.19999695,1,-4.900000095,-2.400000095,1,2,104.9000015,-106,-25,-10.89999962,-17.10000038,-70.69999695,-77.09999847,43.40000153,38,282,282,263,326,1.129999995,10.30000019,37,353
4.170000076,-9.100000381,-58.79999924,1,14,14,0,1,104.9000015,-106,-25,-9.100000381,-18,-58.79999924,-96,40.20000076,215,193,193,277,492,12.39000034,4,11,277
4.239999771,-5,-64.40000153,1,14.60000038,16.20000076,0,1,104.9000015,-106,-25,-5,-18,-64.40000153,-96,16.70000076,215,193,193,277,492,12.39000034,15.60000038,134,776
4.429999828,-5.5,-60.5,1,12.39999962,14.30000019,0,2,104.9000015,-106,-25,-5.5,-18,-60.5,-96,32.20000076,215,193,193,277,492,12.39000034,0.899999976,4,441
4.340000153,-6.800000191,-60.79999924,1,5.900000095,9.399999619,0,0,104.9000015,-106,-25,-6.800000191,-18,-60.79999924,-96,36.29999924,215,193,193,277,492,12.39000034,17.89999962,40,220
3.819999933,-9.699999809,-86.5,1,5.900000095,9.399999619,1,2,104.9000015,-106,-25,-10,-18,-86.80000305,-96,25.89999962,215,193,193,277,492,12.39000034,7.5,19,258
4.079999924,-4.300000191,-70.69999695,1,9.699999809,9.699999809,0,2,104.9000015,-106,-25,-4.699999809,-11.60000038,-71.09999847,-81.80000305,17.10000038,0,193,193,321,321,3.700000048,19.79999924,96,418
4.349999905,-9.5,-62.09999847,1,11.80000019,11.80000019,0,1,116.8000031,-106,-25,-9.5,-20.29999924,-62.09999847,-86.59999847,26.10000038,148,1136,1284,427,428,2.309999943,29.20000076,64,155
4.420000076,-5.900000095,-57.70000076,1,4.400000095,5.699999809,2,1,116.8000031,-106,-25,-5.900000095,-20.29999924,-57.70000076,-86.59999847,18.39999962,148,1136,1284,427,428,2.309999943,19.20000076,138,616
3.549999952,-7.599999905,-75.80000305,1,-1.100000024,2.099999905,0,8,116.8000031,-106,-25,-7.599999905,-20.29999924,-75.80000305,-86.59999847,32.29999924,148,1136,1284,427,428,2.309999943,11,15,121
3.559999943,-7.699999809,-73.40000153,3,4.300000191,8.199999809,3,1,116.8000031,-106,-25,-8.100000381,-20.29999924,-73.90000153,-86.59999847,41.20000076,0,618,618,427,428,1.029999971,7.5,10,124
4.420000076,-10.10000038,-79.40000153,1,-16.79999924,-10.10000038,6,0,116.8000031,-106,-25,-10.10000038,-12.30000019,-79.40000153,-83.40000153,34.59999847,48,355,355,213,356,2.049999952,20.20000076,25,99
4.449999809,-10.19999981,-79.80000305,1,-5.599999905,-2.5,1,1,116.8000031,-106,-25,-10.19999981,-12.30000019,-79.80000305,-83.40000153,35,48,355,355,213,356,2.049999952,14,36,239
4.159999847,-7.699999809,-79,2,1.799999952,0.400000006,0,3,116.8000031,-106,-25,-10.60000038,-12.30000019,-82.09999847,-83.40000153,34.70000076,2,324,326,381,382,2.799999952,3.099999905,8,209
4.28000021,-6.900000095,-70.59999847,3,6.599999905,6.599999905,0,3,116.8000031,-106,-25,-8.899999619,-12.19999981,-72.80000305,-75.69999695,32,0,206,208,294,294,2.549999952,14.39999962,37,222
4.320000172,-2.700000048,-58.29999924,1,10.39999962,12.19999981,0,4,98.80000305,-106,-25,-2.900000095,-14.89999962,-58.40000153,-71.5,37.5,1,206,208,264,264,1.24000001,10.60000038,29,250
4.239999771,-3.400000095,-59.40000153,1,-3.700000048,0.300000012,1,5,98.80000305,-106,-25,-3.400000095,-6.199999809,-59.40000153,-64.80000305,41.09999847,0,197,197,421,421,5.75,46.5,47,54
4.409999847,-5.599999905,-62,1,-5.900000095,-4.400000095,1,2,98.80000305,-106,-25,-7,-6.199999809,-63.40000153,-64.80000305,32.5,0,506,522,421,421,3.680000067,11.80000019,30,246
4.019999981,-6.699999809,-65.80000305,1,0.699999988,1.399999976,1,2,98.80000305,-106,-25,-7.099999905,-11.19999981,-66.30000305,-71.40000153,1.200000048,21,506,522,279,306,7.389999866,16.39999962,3075,17943
4.199999809,-4.900000095,-69.5,2,0.800000012,4.300000191,10,4,111.5,-106,-12,-6.699999809,-10.30000019,-71.19999695,-76.09999847,21.79999924,24,510,660,175,269,0.939999998,3.900000095,14,546
3.390000105,-6.599999905,-56.20000076,1,7.699999809,11.80000019,0,0,111.5,-106,-12,-6.599999905,-11.89999962,-56.20000076,-68.69999695,42.5,0,332,332,326,326,2.130000114,25,50,200
4.090000153,-5.5,-56.70000076,1,7.699999809,11.80000019,1,3,111.5,-106,-12,-5.5,-11.89999962,-56.70000076,-68.69999695,43.90000153,0,332,332,326,326,2.130000114,14,51,346
4.199999809,-6.400000095,-60.79999924,1,2.400000095,5.099999905,1,2,111.5,-106,-12,-6.800000191,-11.89999962,-61.09999847,-68.69999695,45.29999924,0,332,332,326,326,2.130000114,10.69999981,26,244
4.480000019,-2.200000048,-54.70000076,1,18.5,21.29999924,0,2,111.5,-106,-12,-2.200000048,-15.19999981,-54.70000076,-81.90000153,20.79999924,0,332,332,462,462,0.460000008,14.5,19,112
4.329999924,-9.300000191,-62.59999847,1,13.89999962,13.89999962,0,1,111.5,-106,-12,-9.300000191,-15.19999981,-62.59999847,-81.90000153,33.79999924,0,332,332,462,462,0.460000008,0,0,150
3.829999924,-8.300000191,-75.40000153,2,3.400000095,4.800000191,1,4,111.5,-106,-12,-9.899999619,-15.19999981,-77.09999847,-81.90000153,21.20000076,0,332,332,462,462,0.460000008,17.60000038,63,302
4.289999962,-7.800000191,-82.09999847,2,8.800000191,9.399999619,1,1,111.5,-106,-12,-9.199999809,-13.89999962,-83.5,-88.40000153,20.39999962,2,332,332,303,306,1.549999952,6,37,667
3.960000038,-9,-80.59999847,1,-3.599999905,-2.799999952,1,3,111.5,-106,-12,-9.300000191,-11.69999981,-81,-84,39.79999924,2,307,307,337,340,5.610000134,17.29999924,22,105
3.599999905,-2.200000048,-71,1,14.39999962,17.60000038,0,2,111.5,-106,-12,-2.200000048,-7.199999809,-71,-80.5,16.70000076,33,276,551,221,319,10.44999981,15,76,475
4.239999771,-3.200000048,-76.30000305,2,12.80000019,11.19999981,0,1,111.5,-106,-12,-5.400000095,-7.199999809,-78.5,-80.5,7.400000095,33,276,551,221,319,10.44999981,18.10000038,252,1282
4.360000134,-5.300000191,-73.30000305,2,10.10000038,8.399999619,0,1,93.40000153,-106,-33,-7.400000095,-9.800000191,-75.30000305,-78.19999695,10.60000038,64,485,550,267,330,5.269999981,8.899999619,125,1333
4.150000095,-6.400000095,-63.59999847,2,8.399999619,8.199999809,1,0,93.40000153,-106,-33,-7.400000095,-14.30000019,-64.59999847,-71.59999847,21.79999924,0,444,444,497,498,2.609999895,5,18,370
4.309999943,-2.599999905,-69.30000305,1,11.39999962,14.19999981,1,1,93.40000153,-106,-33,-2.700000048,-11.19999981,-69.40000153,-81.80000305,14,4,283,306,164,168,11.03999996,9.199999809,36,377
4.340000153,-4.900000095,-72.90000153,1,11,11.10000038,1,1,93.40000153,-106,-33,-6,-9.699999809,-74,-79,19.20000076,36,283,306,112,167,8.159999847,14.30000019,227,1484
3.75,-6.699999809,-70,1,7.099999905,9.399999619,0,2,93.40000153,-106,-33,-6.699999809,-22.60000038,-70,-84.19999695,16.60000038,0,260,260,365,365,7.050000191,16.70000076,142,735
4.349999905,-6.900000095,-60.90000153,1,7,9.300000191,3,1,93.40000153,-106,-33,-6.900000095,-10.89999962,-60.90000153,-82.59999847,17.79999924,0,260,260,304,306,2.069999933,4.199999809,53,1283
4,-5.599999905,-77.80000305,3,11.69999981,9.600000381,0,2,132.8000031,-105,1,-8.800000191,-10.89999962,-81.30000305,-82.59999847,32.29999924,0,260,260,304,306,2.069999933,7.400000095,20,259
4.059999943,-8.100000381,-66.69999695,2,0,-1.600000024,1,2,132.8000031,-105,1,-10.39999962,-12.69999981,-68.30000305,-73.09999847,25.70000076,2,338,339,304,306,3.180000067,2.400000095,12,448
3.980000019,-9.899999619,-63.5,1,7.099999905,10,0,3,132.8000031,-105,1,-9.899999619,-10.80000019,-63.5,-75.59999847,37.20000076,0,338,339,371,371,1.580000043,11.10000038,30,250
4.369999886,-6.199999809,-56.29999924,1,11.80000019,14.69999981,0,2,132.8000031,-105,1,-6.199999809,-10.80000019,-56.29999924,-75.59999847,29.70000076,0,338,339,371,371,1.070000052,31.39999962,38,83
4.260000229,-8.399999619,-62.40000153,1,7.400000095,8.100000381,1,1,132.8000031,-107,1,-8.399999619,-10.80000019,-62.40000153,-75.59999847,34.90000153,0,338,339,371,371,1.070000052,12.30000019,41,368
3.630000114,-7.300000191,-67.69999695,1,4.400000095,8,1,2,132.8000031,-107,1,-7.300000191,-10.80000019,-67.69999695,-75.59999847,36.09999847,1,338,339,438,439,1.940000057,22.70000076,83,287
4.03000021,-9.300000191,-54.20000076,1,11.10000038,13.69999981,0,2,132.8000031,-107,1,-9.300000191,-10.80000019,-54.20000076,-75.59999847,37.90000153,1,338,339,438,439,1.940000057,0,0,150
4.139999866,-6.900000095,-71.5,2,6.400000095,8.199999809,1,4,132.8000031,-107,1,-9.600000381,-10.80000019,-74.19999695,-75.59999847,7.5,1,338,339,438,439,1.940000057,7,51,641
4.46999979,-10,-75.69999695,1,-11.89999962,-7.300000191,2,3,132.8000031,-107,1,-10,-12.80000019,-75.69999695,-78.19999695,12.89999962,1,415,416,187,189,7.559999943,0,0,7
3.25,-7.5,-72.90000153,2,-4.400000095,-2.299999952,3,2,132.8000031,-107,-8,-9.199999809,-12.80000019,-74.5,-78.19999695,35.90000153,2,677,249,187,189,1.220000029,7.800000191,63,614
4.210000038,-8.100000381,-71.59999847,1,-7.099999905,-3.599999905,3,2,132.8000031,-107,-8,-9.100000381,-14.80000019,-72.5,-79.19999695,35.70000076,2,677,249,187,189,1.220000029,6.199999809,24,318
4.289999962,-3.200000048,-67.09999847,1,9.300000191,11.80000019,0,2,132.8000031,-107,-8,-3.200000048,-12,-67.09999847,-79.30000305,8.899999619,0,677,249,198,198,2.940000057,14,87,595
4.099999905,-2.200000048,-69,1,16.70000076,18.20000076,0,1,132.8000031,-107,-8,-2.200000048,-12,-69,-79.30000305,15.19999981,0,677,249,198,198,2.940000057,26.29999924,123,363
3.140000105,-4.900000095,-72.30000305,2,10.30000019,10.10000038,0,1,132.8000031,-107,-8,-6.099999905,-12,-73.59999847,-79.30000305,19.20000076,0,677,249,198,198,2.940000057,11.69999981,92,661
4.010000229,-8,-66,1,3.900000095,6.699999809,0,2,132.8000031,-107,-8,-8,-10.5,-66,-75.30000305,39.70000076,22,677,249,344,296,1.159999967,18.79999924,68,304
4.210000038,-6.099999905,-67,2,2.099999905,2.099999905,0,1,132.8000031,-107,-8,-7.5,-10.5,-68.19999695,-75.30000305,30,22,677,249,344,296,1.159999967,8.699999809,21,203
3.75,-13.5,-74.69999695,1,-1.600000024,-1.399999976,1,2,132.8000031,-107,-8,-14.39999962,-22.20000076,-75.80000305,-82.69999695,36.90000153,4,677,679,304,306,3.690000057,28.70000076,165,394
4.099999905,-9.300000191,-68.59999847,1,-0.600000024,4.199999809,4,5,132.8000031,-107,-8,-9.699999809,-14.89999962,-69,-78.59999847,45.59999847,0,286,286,304,306,54.15000153,20,68,308
